CODFILIAL;FILIAL;IDPERLET;PERIODO_LETIVO;CODBOLSA;BOLSA;CODCURSO;CURSO;MODALIDADE;PERCENTUAL;FIXO_MAX;PARCELA_INICIAL;PARCELA_FINAL
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD072;Gestão Comercial;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD075;Gestão de Recursos Humanos;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD073;Gestão Financeira;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD074;Gestão Pública;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD037;Letras;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD077;Logística;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD078;Marketing;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD041;Matemática;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD045;Pedagogia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD046;Pedagogia - Segunda Licenciatura;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD079;Processos Gerenciais;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD055;Sistemas de Informação;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;50;Desconto Família - 50%;GD084;Teologia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD001;Administração;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD057;Análise e Desenvolvimento de Sistemas;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD007;Ciências Contábeis;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD015;Educação Física;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD020;Engenharia de Produção;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD071;Gestão Ambiental;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD072;Gestão Comercial;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD075;Gestão de Recursos Humanos;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD073;Gestão Financeira;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD074;Gestão Pública;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD037;Letras;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD077;Logística;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD078;Marketing;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD041;Matemática;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD045;Pedagogia;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD046;Pedagogia - Segunda Licenciatura;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD079;Processos Gerenciais;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD055;Sistemas de Informação;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;40;Desconto Incodicional - FIES;GD084;Teologia;A Distância;5;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD001;Administração;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD057;Análise e Desenvolvimento de Sistemas;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD007;Ciências Contábeis;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD015;Educação Física;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD020;Engenharia de Produção;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD071;Gestão Ambiental;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD072;Gestão Comercial;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD075;Gestão de Recursos Humanos;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD073;Gestão Financeira;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD074;Gestão Pública;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD037;Letras;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD077;Logística;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD078;Marketing;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD041;Matemática;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD045;Pedagogia;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD046;Pedagogia - Segunda Licenciatura;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD079;Processos Gerenciais;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD055;Sistemas de Informação;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;30;Egresso - EB CNEC;GD084;Teologia;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD001;Administração;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD007;Ciências Contábeis;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD015;Educação Física;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD020;Engenharia de Produção;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD071;Gestão Ambiental;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD072;Gestão Comercial;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD075;Gestão de Recursos Humanos;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD073;Gestão Financeira;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD074;Gestão Pública;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD037;Letras;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD077;Logística;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD078;Marketing;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD041;Matemática;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD045;Pedagogia;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD046;Pedagogia - Segunda Licenciatura;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD079;Processos Gerenciais;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD055;Sistemas de Informação;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;36;Enem - 10%;GD084;Teologia;A Distância;10;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD001;Administração;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD007;Ciências Contábeis;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD015;Educação Física;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD020;Engenharia de Produção;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD071;Gestão Ambiental;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD072;Gestão Comercial;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD075;Gestão de Recursos Humanos;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD073;Gestão Financeira;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD074;Gestão Pública;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD037;Letras;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD077;Logística;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD078;Marketing;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD041;Matemática;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD045;Pedagogia;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD046;Pedagogia - Segunda Licenciatura;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD079;Processos Gerenciais;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD055;Sistemas de Informação;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;29;Enem - 100%;GD084;Teologia;A Distância;100;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD001;Administração;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD007;Ciências Contábeis;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD015;Educação Física;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD020;Engenharia de Produção;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD071;Gestão Ambiental;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD072;Gestão Comercial;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD075;Gestão de Recursos Humanos;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD073;Gestão Financeira;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD074;Gestão Pública;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD037;Letras;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD077;Logística;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD078;Marketing;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD041;Matemática;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD045;Pedagogia;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD046;Pedagogia - Segunda Licenciatura;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD079;Processos Gerenciais;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD055;Sistemas de Informação;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;25;Enem - 20%;GD084;Teologia;A Distância;20;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD001;Administração;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD007;Ciências Contábeis;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD015;Educação Física;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD020;Engenharia de Produção;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD071;Gestão Ambiental;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD072;Gestão Comercial;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD075;Gestão de Recursos Humanos;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD073;Gestão Financeira;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD074;Gestão Pública;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD037;Letras;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD077;Logística;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD078;Marketing;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD041;Matemática;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD045;Pedagogia;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD046;Pedagogia - Segunda Licenciatura;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD079;Processos Gerenciais;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD055;Sistemas de Informação;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;26;Enem - 30%;GD084;Teologia;A Distância;30;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD001;Administração;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD007;Ciências Contábeis;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD015;Educação Física;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD020;Engenharia de Produção;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD071;Gestão Ambiental;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD072;Gestão Comercial;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD075;Gestão de Recursos Humanos;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD073;Gestão Financeira;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD074;Gestão Pública;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD037;Letras;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD077;Logística;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD078;Marketing;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD041;Matemática;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD045;Pedagogia;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD046;Pedagogia - Segunda Licenciatura;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD079;Processos Gerenciais;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD055;Sistemas de Informação;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;27;Enem - 40%;GD084;Teologia;A Distância;40;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD001;Administração;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD057;Análise e Desenvolvimento de Sistemas;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD007;Ciências Contábeis;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD015;Educação Física;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD020;Engenharia de Produção;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD071;Gestão Ambiental;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD072;Gestão Comercial;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD075;Gestão de Recursos Humanos;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD073;Gestão Financeira;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD074;Gestão Pública;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD037;Letras;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD077;Logística;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD078;Marketing;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD041;Matemática;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD045;Pedagogia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD046;Pedagogia - Segunda Licenciatura;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD079;Processos Gerenciais;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD055;Sistemas de Informação;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;28;Enem - 50%;GD084;Teologia;A Distância;50;1;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD001;Administração;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD057;Análise e Desenvolvimento de Sistemas;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD007;Ciências Contábeis;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD015;Educação Física;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD020;Engenharia de Produção;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD071;Gestão Ambiental;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD072;Gestão Comercial;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD075;Gestão de Recursos Humanos;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD073;Gestão Financeira;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD074;Gestão Pública;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD037;Letras;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD077;Logística;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD078;Marketing;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD041;Matemática;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD045;Pedagogia;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD046;Pedagogia - Segunda Licenciatura;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD079;Processos Gerenciais;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD055;Sistemas de Informação;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;33;Evadidos Trancados;GD084;Teologia;A Distância;20;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD001;Administração;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD057;Análise e Desenvolvimento de Sistemas;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD007;Ciências Contábeis;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD015;Educação Física;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD020;Engenharia de Produção;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD071;Gestão Ambiental;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD072;Gestão Comercial;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD075;Gestão de Recursos Humanos;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD073;Gestão Financeira;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD074;Gestão Pública;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD037;Letras;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD077;Logística;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD078;Marketing;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD041;Matemática;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD045;Pedagogia;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD046;Pedagogia - Segunda Licenciatura;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD079;Processos Gerenciais;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD055;Sistemas de Informação;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;18;Fies Novo;GD084;Teologia;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD001;Administração;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD057;Análise e Desenvolvimento de Sistemas;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD007;Ciências Contábeis;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD015;Educação Física;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD020;Engenharia de Produção;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD071;Gestão Ambiental;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD072;Gestão Comercial;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD075;Gestão de Recursos Humanos;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD073;Gestão Financeira;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD074;Gestão Pública;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD037;Letras;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD077;Logística;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD078;Marketing;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD041;Matemática;A Distância;100;0;1;6
169;Centro Universitário Cenecista de Osório;2399;2019-22;7;Fies*;GD045;Pedagogia;A Distância;100;0;1;6
